iter	Logloss	Accuracy
105	0.4402751107	0.7969375
106	0.4401355308	0.79715625
107	0.4400412519	0.79725
108	0.4400153501	0.79728125
109	0.4399748803	0.79721875
110	0.4398613607	0.79728125
111	0.4397555832	0.7971875
112	0.4394853834	0.7973125
113	0.439385827	0.797625
114	0.4392945376	0.79765625
115	0.4391429195	0.797875
116	0.4389249069	0.79765625
117	0.4387413975	0.79746875
118	0.4384554583	0.7974375
119	0.4382724364	0.79775
120	0.4381355485	0.797875
121	0.4380750751	0.79790625
122	0.4380349242	0.79784375
123	0.4379372683	0.798
124	0.4378882572	0.7979375
125	0.4378678919	0.79796875
126	0.4378491552	0.79778125
127	0.4376522293	0.798125
128	0.4374854823	0.79834375
129	0.4374084415	0.7983125
130	0.4372569057	0.79821875
131	0.437231247	0.7983125
132	0.4371269791	0.79865625
133	0.4369427913	0.79875
134	0.4369412205	0.79875
135	0.4369344494	0.79871875
136	0.436832891	0.79865625
137	0.436678917	0.79884375
138	0.4366731808	0.79884375
139	0.4365993094	0.7988125
140	0.4364663906	0.7990625
141	0.436245436	0.7991875
142	0.4362444587	0.7993125
143	0.4362403738	0.7993125
144	0.4361028368	0.7993125
145	0.4359782307	0.79946875
146	0.4358400927	0.7996875
147	0.4358017934	0.79971875
148	0.4358013614	0.79971875
149	0.4358011415	0.79971875
150	0.4357008765	0.79965625
151	0.435681043	0.79959375
152	0.435553875	0.79984375
153	0.4355496558	0.79984375
154	0.4355378648	0.7998125
155	0.4355331652	0.79978125
156	0.4355249899	0.799875
157	0.4353949446	0.8
158	0.4352348101	0.79996875
159	0.4350934067	0.800125
160	0.4350552435	0.80009375
161	0.4349349824	0.800375
162	0.4347738212	0.8005
163	0.4346842996	0.80065625
164	0.4346371767	0.80065625
165	0.434617653	0.80065625
166	0.4345966265	0.80065625
167	0.4344981546	0.80078125
168	0.4343602137	0.80103125
169	0.4343600176	0.80103125
170	0.4341403433	0.80115625
171	0.4340005771	0.80125
172	0.4338137552	0.8015
173	0.4336553926	0.8019375
174	0.433427525	0.80190625
175	0.4332856481	0.802
176	0.4332634919	0.80203125
177	0.4331668024	0.8020625
178	0.4331634438	0.80203125
179	0.4330788035	0.8020625
180	0.4330765698	0.8020625
181	0.4330650171	0.80215625
182	0.4330152503	0.8020625
183	0.4329506336	0.80215625
184	0.4329041903	0.80196875
185	0.4328011672	0.80225
186	0.4327222218	0.802375
187	0.4326645157	0.8025
188	0.432643846	0.8025
189	0.4326433663	0.80246875
190	0.4325217485	0.80253125
191	0.4325216115	0.80253125
192	0.4324536112	0.8026875
193	0.4324528406	0.802625
194	0.4322996341	0.80253125
195	0.4322895018	0.8025625
196	0.4322873769	0.8025625
197	0.4322416533	0.8025
198	0.4322321027	0.802625
199	0.432130281	0.802875
200	0.4320119655	0.803
201	0.4319862688	0.80290625
202	0.4319070832	0.8028125
203	0.4317933243	0.80296875
204	0.4317900447	0.80290625
205	0.4317890119	0.802875
206	0.4317598412	0.8029375
207	0.4317580764	0.80290625
208	0.431629708	0.80328125
209	0.4316295697	0.80328125
210	0.431565679	0.803125
211	0.431446647	0.803125
212	0.4313412641	0.80309375
213	0.4313151937	0.8030625
214	0.4313128489	0.8030625
215	0.4313060796	0.80309375
216	0.4311970706	0.80325
217	0.4311287645	0.80315625
218	0.4310976577	0.80328125
219	0.4310399632	0.80334375
220	0.4310328652	0.80334375
221	0.4310320752	0.80325
222	0.4310295995	0.80325
223	0.4310113991	0.8035625
224	0.4310112271	0.8035625
225	0.4310068118	0.80346875
226	0.4309459845	0.80371875
227	0.4309458419	0.80371875
228	0.4308455359	0.80378125
229	0.4307855734	0.8039375
230	0.4307810398	0.80396875
231	0.4306756041	0.80390625
232	0.4304701231	0.80371875
233	0.4304631037	0.80371875
234	0.4304502561	0.80371875
235	0.4304496959	0.80371875
236	0.4304431453	0.80375
237	0.4302972344	0.80365625
238	0.4302913955	0.8036875
239	0.4302181672	0.80390625
240	0.4301984617	0.803875
241	0.4301584842	0.80390625
242	0.4301102859	0.80403125
243	0.4301098888	0.8040625
244	0.4300594392	0.804
245	0.4300550815	0.80396875
246	0.4299612212	0.8040625
247	0.4299204699	0.804125
248	0.429782425	0.8039375
249	0.4297438608	0.80396875
250	0.4297168473	0.80396875
251	0.4297159941	0.8039375
252	0.4296851216	0.8039375
253	0.4296814762	0.804
254	0.4295472269	0.80415625
255	0.4295427982	0.80415625
256	0.4295425887	0.80415625
257	0.4295360638	0.8041875
258	0.4294945312	0.80421875
259	0.4294314471	0.8041875
260	0.4294271099	0.80421875
261	0.429414102	0.80421875
262	0.429413291	0.80425
263	0.4293986723	0.80421875
264	0.429393274	0.804125
265	0.4291819808	0.80409375
266	0.429093441	0.80434375
267	0.4290913168	0.80434375
268	0.4290909249	0.80434375
269	0.4290366235	0.80415625
270	0.4288804683	0.8043125
271	0.4288602513	0.80421875
272	0.4288602492	0.80421875
273	0.4288543856	0.80428125
274	0.4287874264	0.80440625
275	0.4286779537	0.8043125
276	0.4286637511	0.80440625
277	0.4286254958	0.80434375
278	0.4285362604	0.804375
279	0.4284515081	0.80434375
280	0.4284495155	0.80434375
281	0.4284460787	0.80428125
282	0.4283913887	0.80446875
283	0.4283911743	0.804375
284	0.4282968808	0.80459375
285	0.4282816165	0.80471875
286	0.4282420007	0.8046875
287	0.4282407174	0.8048125
288	0.4282346829	0.804875
289	0.428232232	0.80484375
290	0.4280220757	0.805125
291	0.427941858	0.80521875
292	0.4279336278	0.80525
293	0.4279286625	0.8051875
294	0.4279268426	0.80521875
295	0.4279097206	0.80515625
296	0.4279076144	0.80515625
297	0.4278731374	0.80528125
298	0.4277732698	0.80546875
299	0.4277704011	0.80546875
300	0.4277658416	0.8054375
301	0.4277658128	0.8054375
302	0.427660148	0.80521875
303	0.4276575404	0.8051875
304	0.4276528646	0.80546875
305	0.4276519076	0.805375
306	0.4276518261	0.805375
307	0.4276254156	0.805375
308	0.4276225057	0.80540625
309	0.4275713708	0.8054375
310	0.4274054797	0.80490625
311	0.4273983988	0.8049375
312	0.4272655362	0.80496875
313	0.4272202413	0.805
314	0.4272202274	0.80496875
315	0.4272022816	0.8050625
316	0.4272022063	0.8050625
317	0.4272020874	0.8050625
318	0.4271896832	0.80509375
319	0.4271867936	0.805125
320	0.4271835913	0.80515625
321	0.427144683	0.80515625
322	0.4271091342	0.80521875
323	0.4271078478	0.8051875
324	0.4270754516	0.80528125
325	0.4270593972	0.8051875
326	0.4270102934	0.80534375
327	0.426967654	0.80540625
328	0.4269370584	0.8054375
329	0.4269369535	0.8054375
330	0.4269367877	0.8054375
331	0.4269184134	0.80540625
332	0.4268576576	0.80540625
333	0.4268460068	0.80546875
334	0.426845561	0.8054375
335	0.4268143781	0.80540625
336	0.4268122892	0.80528125
337	0.4268111198	0.80525
338	0.4268101117	0.80528125
339	0.4268101116	0.80528125
340	0.4268096417	0.80525
341	0.4268091163	0.80515625
342	0.4268071285	0.8053125
343	0.4268071065	0.8053125
344	0.4268064108	0.8053125
345	0.4267884107	0.80528125
346	0.4267648047	0.80540625
347	0.4267620754	0.80540625
348	0.4267576348	0.80540625
349	0.4267575184	0.80540625
350	0.4267574606	0.80540625
351	0.4267270951	0.80553125
352	0.4267222823	0.80553125
353	0.4267222817	0.80553125
354	0.4267219908	0.80553125
355	0.4267218029	0.80553125
356	0.4266918526	0.80540625
357	0.4266728474	0.80534375
358	0.426672819	0.8053125
359	0.4266703932	0.80528125
360	0.4266645195	0.8053125
361	0.4266067124	0.8055
362	0.4265985201	0.8055
363	0.4265984074	0.8055
364	0.4265335843	0.8054375
365	0.4264791227	0.805625
366	0.426479049	0.805625
367	0.4264790489	0.805625
368	0.4264568417	0.80565625
369	0.4264568175	0.80565625
370	0.4264451192	0.8055
371	0.4264338567	0.8055625
372	0.4263436422	0.8055625
373	0.4263430839	0.8055625
374	0.4263306007	0.80553125
375	0.4263302018	0.8055625
376	0.4263302017	0.8055625
377	0.4262919055	0.80565625
378	0.4262417024	0.8058125
379	0.4262413142	0.8058125
380	0.4262410766	0.80578125
381	0.4262408868	0.80578125
382	0.4262405272	0.80571875
383	0.426232132	0.80571875
384	0.4262122767	0.80575
385	0.4262089969	0.80578125
386	0.4262087433	0.8058125
387	0.4262085578	0.80578125
388	0.4261880035	0.80559375
389	0.4261877203	0.80559375
390	0.4261860385	0.80559375
391	0.4261027791	0.80575
392	0.4260867491	0.80578125
393	0.426086746	0.80578125
394	0.4260855984	0.80571875
395	0.4260855981	0.80571875
396	0.4260776954	0.80575
397	0.4260749977	0.80571875
398	0.4260747027	0.80571875
399	0.4260160243	0.8058125
400	0.4259833125	0.80571875
401	0.4259417719	0.805625
402	0.4259330719	0.805625
403	0.425903525	0.80559375
404	0.4259017979	0.805625
405	0.4258456266	0.80575
406	0.4258454275	0.80575
407	0.4258436411	0.80578125
408	0.425843641	0.80578125
409	0.4258415176	0.80575
410	0.4258414701	0.80575
411	0.4258410567	0.80571875
412	0.4258336554	0.80575
413	0.4258332285	0.80571875
414	0.4258330798	0.80578125
415	0.425828103	0.80575
416	0.4258247081	0.80584375
417	0.42580407	0.80578125
418	0.4258031249	0.80578125
419	0.4258002527	0.80578125
420	0.4257979022	0.805875
421	0.4257953975	0.8059375
422	0.4257867402	0.80584375
423	0.4257543577	0.80596875
424	0.4257086789	0.80603125
425	0.4257068728	0.80609375
426	0.4257067672	0.80609375
427	0.4257043206	0.80603125
428	0.4256984017	0.80596875
429	0.4256773011	0.8059375
430	0.4256770494	0.80596875
431	0.4256654655	0.80590625
432	0.4256638871	0.8059375
433	0.4256635509	0.8059375
434	0.4256635461	0.8059375
435	0.425648024	0.80590625
436	0.4256480087	0.80590625
437	0.4256405229	0.806
438	0.4256405225	0.806
439	0.4255585253	0.805875
440	0.4255553205	0.8059375
441	0.4255544105	0.8059375
442	0.4255537228	0.80596875
443	0.4255535467	0.80596875
444	0.4255274298	0.80603125
445	0.425526351	0.806
446	0.4254367533	0.80603125
447	0.4253593081	0.80609375
448	0.4253554147	0.806125
449	0.4252707695	0.8060625
450	0.4252559002	0.80609375
451	0.4252557432	0.80609375
452	0.4252551417	0.80603125
453	0.4252543041	0.8060625
454	0.4252536822	0.80615625
455	0.425239859	0.80615625
456	0.4252397024	0.8061875
457	0.425239698	0.8061875
458	0.4251865197	0.80603125
459	0.4251856085	0.806
460	0.425185324	0.806
461	0.4251783585	0.8060625
462	0.4251194909	0.8060625
463	0.4251176623	0.806
464	0.4250460468	0.806
465	0.4250459187	0.806
466	0.4250452799	0.8060625
467	0.4250441751	0.806
468	0.4248760376	0.80609375
469	0.4248746353	0.806125
470	0.424872819	0.806125
471	0.4248718787	0.80609375
472	0.4248648252	0.8060625
473	0.4248640605	0.80603125
474	0.4243061923	0.80621875
475	0.4243030708	0.8061875
476	0.4242980492	0.80625
477	0.4241913505	0.8065625
478	0.4241878655	0.80653125
479	0.424187095	0.80646875
480	0.4241826247	0.8065625
481	0.4241585757	0.80646875
482	0.4241579796	0.80640625
483	0.4241548833	0.8064375
484	0.4241467209	0.80640625
485	0.4241336986	0.80646875
486	0.4241311447	0.80640625
487	0.4240359278	0.8066875
488	0.4240350882	0.80659375
489	0.4240346493	0.8065625
490	0.424034344	0.8065625
491	0.4240268247	0.80671875
492	0.4240255265	0.80665625
493	0.4240180741	0.8065625
494	0.4239567841	0.806625
495	0.4239565788	0.8065625
496	0.423952234	0.8065625
497	0.4239108979	0.80659375
498	0.4238914379	0.80665625
499	0.4238882837	0.80665625
500	0.4238778658	0.8066875
501	0.4238770414	0.80665625
502	0.4238727155	0.806625
503	0.4238726583	0.806625
504	0.4238722418	0.806625
505	0.4238719302	0.806625
506	0.4238667	0.80671875
507	0.4238663872	0.80671875
508	0.4238607965	0.80671875
509	0.4237976907	0.80671875
510	0.4237976907	0.80671875
511	0.4237976879	0.80671875
512	0.4237944073	0.80671875
513	0.4237928379	0.8066875
514	0.4237900546	0.8066875
515	0.4237899825	0.8066875
516	0.4237794817	0.80675
517	0.4237727092	0.80678125
518	0.4237726826	0.80675
519	0.4237697574	0.80675
520	0.4236636017	0.80678125
521	0.4236170583	0.806875
522	0.4236160463	0.80690625
523	0.4236156644	0.806875
524	0.4236107953	0.80696875
525	0.4235920609	0.8069375
526	0.4235706136	0.80696875
527	0.42356903	0.80696875
528	0.4235661684	0.8069375
529	0.4235655004	0.80696875
530	0.4235152273	0.80721875
531	0.4235140456	0.80721875
532	0.4235131203	0.80721875
533	0.4235128819	0.80721875
534	0.423491809	0.80721875
535	0.4234911182	0.80721875
536	0.4234881436	0.80725
537	0.4234876292	0.80721875
538	0.4234861663	0.80715625
539	0.4234304565	0.80721875
540	0.4234296576	0.80728125
541	0.4234289623	0.80721875
542	0.4234169766	0.80721875
543	0.423415077	0.80715625
544	0.4234122485	0.80725
545	0.4234122416	0.80725
546	0.423404767	0.80721875
547	0.4234044998	0.80721875
548	0.4233987703	0.80734375
549	0.4233926095	0.80728125
550	0.4233785558	0.80728125
551	0.4233779708	0.80728125
552	0.4233771927	0.8073125
553	0.4233722431	0.8073125
554	0.4233714562	0.80734375
555	0.4233080119	0.80734375
556	0.4232249842	0.80728125
557	0.4232249785	0.80728125
558	0.4232025017	0.8073125
559	0.423201594	0.8073125
560	0.4232015896	0.8073125
561	0.4231306938	0.80734375
562	0.4230909206	0.807375
563	0.423090686	0.80740625
564	0.4230813199	0.8073125
565	0.423077298	0.807375
566	0.4230283643	0.807375
567	0.4230243821	0.80734375
568	0.4229412537	0.807375
569	0.4229412494	0.807375
570	0.4229410001	0.80740625
571	0.4229367427	0.80746875
572	0.4229337673	0.80740625
573	0.4229335611	0.8074375
574	0.4229333236	0.8074375
575	0.422932602	0.80746875
576	0.4228498154	0.807375
577	0.4228436842	0.8073125
578	0.4228433866	0.8073125
579	0.4228413584	0.80734375
580	0.4228405546	0.807375
581	0.4228399925	0.80734375
582	0.4228397875	0.80734375
583	0.4228334574	0.807375
584	0.4228256348	0.807375
585	0.4228244009	0.807375
586	0.422820717	0.80740625
587	0.4228201986	0.807375
588	0.4228153067	0.807375
589	0.4227799315	0.8074375
590	0.4227190519	0.80725
591	0.4227186684	0.80725
592	0.4227185215	0.80728125
593	0.4227167629	0.80728125
594	0.4227158706	0.80728125
595	0.4227155567	0.80728125
596	0.4227139313	0.80728125
597	0.4227135485	0.80721875
598	0.4227066132	0.80728125
599	0.4227062467	0.80728125
600	0.4226925876	0.80728125
601	0.4226925676	0.80728125
602	0.4226921773	0.80728125
603	0.422692141	0.80728125
604	0.4226886084	0.8073125
605	0.4226883655	0.8073125
606	0.4226260238	0.80746875
607	0.4226260238	0.80746875
608	0.4225935122	0.80746875
609	0.4225934126	0.8075
610	0.4225824271	0.807375
611	0.4225602522	0.80746875
612	0.4225601003	0.80746875
613	0.4225599135	0.80746875
614	0.422555309	0.8074375
615	0.4225552715	0.8074375
616	0.4225552229	0.8074375
617	0.4225542798	0.8074375
618	0.4225495154	0.8074375
619	0.4224927661	0.80753125
620	0.4224542534	0.80759375
621	0.4224541423	0.807625
622	0.4224538075	0.807625
623	0.4224509036	0.80765625
624	0.4224502967	0.8076875
625	0.4224258587	0.8076875
626	0.4224225487	0.80765625
627	0.4224103813	0.80753125
628	0.4224067263	0.8075
629	0.4224049352	0.8075625
630	0.4224049254	0.80753125
631	0.4223847333	0.8075625
632	0.422383423	0.80759375
633	0.4223826647	0.8076875
634	0.4223819249	0.8076875
635	0.4223818382	0.80771875
636	0.4223816725	0.80765625
637	0.4223815812	0.80771875
638	0.4223813544	0.80771875
639	0.4223798182	0.80765625
640	0.4223665946	0.80775
641	0.4223657522	0.80775
642	0.4223645927	0.8078125
643	0.4222759637	0.80803125
644	0.4222759498	0.80803125
645	0.4222754488	0.80803125
646	0.4222092865	0.80803125
647	0.4222081359	0.80803125
648	0.4221609851	0.80803125
649	0.4221600561	0.80803125
650	0.4221564213	0.80803125
651	0.422151271	0.8080625
652	0.4220561758	0.807875
653	0.4220254003	0.80784375
654	0.422023973	0.807875
655	0.4219818941	0.807875
656	0.421978213	0.80790625
657	0.4219581417	0.808
658	0.4219579696	0.80796875
659	0.4219578086	0.80803125
660	0.4219558098	0.80796875
661	0.4218587435	0.80796875
662	0.4218579793	0.80796875
663	0.4218576856	0.8079375
664	0.421856613	0.80796875
665	0.421855232	0.80796875
666	0.4218515589	0.80796875
667	0.421840481	0.8079375
668	0.4218269407	0.80790625
669	0.4218262575	0.80790625
670	0.4216760012	0.80796875
671	0.4216759987	0.80796875
672	0.4216698166	0.80796875
673	0.4216341232	0.80796875
674	0.4216334094	0.8079375
675	0.4216333954	0.8079375
676	0.4216327996	0.80796875
677	0.4216285159	0.80803125
678	0.4216234711	0.80809375
679	0.4216211432	0.8080625
680	0.4216190557	0.808
681	0.4216182399	0.808
682	0.4216180863	0.80803125
683	0.4216180742	0.80803125
684	0.4216179621	0.80803125
685	0.4216045983	0.808125
686	0.4216039397	0.808125
687	0.4216038963	0.808125
688	0.4216031061	0.80809375
689	0.4216028422	0.80809375
690	0.4214323649	0.808
691	0.4213688265	0.80809375
692	0.4213670798	0.80809375
693	0.4213544818	0.80809375
694	0.4213527706	0.8080625
695	0.4213193083	0.80815625
696	0.4212912578	0.80809375
697	0.4212197881	0.80825
698	0.4212193944	0.80821875
699	0.4212193316	0.8081875
700	0.4212042833	0.80821875
701	0.421166718	0.80828125
702	0.4211662704	0.80828125
703	0.4208424152	0.80821875
704	0.4208385382	0.80815625
705	0.4208216355	0.80809375
706	0.4207627376	0.80828125
707	0.4207625608	0.8083125
708	0.4207615281	0.80825
709	0.4207611193	0.80828125
710	0.4207609619	0.80825
711	0.4207598228	0.80828125
712	0.4207344345	0.808375
713	0.420734175	0.80840625
714	0.4207332909	0.8083125
715	0.4207291324	0.80840625
716	0.4207260686	0.80840625
717	0.4207157754	0.80846875
718	0.4205771624	0.80840625
719	0.4205753201	0.8083125
720	0.4205744564	0.8083125
721	0.4205729506	0.8083125
722	0.4205080234	0.808375
723	0.4204491357	0.80834375
724	0.420410917	0.80825
725	0.4203991554	0.80825
726	0.4203990406	0.80821875
727	0.4203342934	0.80815625
728	0.4203313224	0.80815625
729	0.4203312089	0.80815625
730	0.4203303357	0.8081875
731	0.4202904667	0.80828125
732	0.420289814	0.80825
733	0.4202564221	0.8083125
734	0.4202312272	0.808375
735	0.4202308082	0.808375
736	0.420228659	0.8083125
737	0.4202283348	0.8083125
738	0.4202251672	0.80828125
739	0.420223777	0.8083125
740	0.4202237075	0.8083125
741	0.4202232627	0.8083125
742	0.4202232425	0.8083125
743	0.4202127744	0.80828125
744	0.4202122857	0.8083125
745	0.4202117991	0.80828125
746	0.4201912332	0.808375
747	0.4201890768	0.80846875
748	0.4201889598	0.80846875
749	0.4201885004	0.808375
750	0.4201881313	0.80840625
751	0.4200646074	0.80828125
752	0.4200609615	0.80821875
753	0.4200583995	0.8083125
754	0.420056044	0.8083125
755	0.4200461052	0.80834375
756	0.4200411259	0.80834375
757	0.4200409702	0.80834375
758	0.4200408259	0.80834375
759	0.4200404587	0.80834375
760	0.4200398652	0.80834375
761	0.4200392173	0.808375
762	0.4200073889	0.80828125
763	0.420006481	0.80825
764	0.4200062846	0.80825
765	0.4200026395	0.80825
766	0.4200026191	0.80825
767	0.4199992066	0.80825
768	0.4199980928	0.80828125
769	0.4198862481	0.80865625
770	0.4198533128	0.808625
771	0.4198516932	0.808625
772	0.4198515592	0.808625
773	0.4198470803	0.808625
774	0.4198396253	0.80859375
775	0.4197100928	0.80871875
776	0.4197083926	0.80871875
777	0.4195726265	0.8089375
778	0.419572347	0.80896875
779	0.4195722205	0.80896875
780	0.4195707669	0.80896875
781	0.4195704536	0.80896875
782	0.4195694732	0.80896875
783	0.4195687858	0.809
784	0.4195687857	0.809
785	0.4195687852	0.809
786	0.4195622619	0.80903125
787	0.4195610295	0.809
788	0.4195578558	0.80903125
789	0.4195578556	0.80903125
790	0.4195549233	0.809
791	0.4195539603	0.809
792	0.4194678566	0.8089375
793	0.4194609867	0.8089375
794	0.419460714	0.8089375
795	0.4194592775	0.80890625
796	0.4194592736	0.80890625
797	0.4194589972	0.8089375
798	0.4194585378	0.8089375
799	0.4194585285	0.8089375
800	0.4194584726	0.8089375
801	0.4194584719	0.8089375
802	0.4194403934	0.809
803	0.4194265336	0.808875
804	0.4194262534	0.808875
805	0.4193600361	0.8090625
806	0.4193599598	0.80909375
807	0.4193591873	0.8090625
808	0.419358336	0.8090625
809	0.4193582217	0.80903125
810	0.4192684045	0.80928125
811	0.4192576348	0.80925
812	0.419227624	0.8091875
813	0.4191769366	0.80928125
814	0.4191766092	0.80928125
815	0.4191744193	0.8091875
816	0.4191732163	0.8091875
817	0.4191726315	0.8091875
818	0.4191723479	0.8091875
819	0.4191721326	0.80915625
820	0.4191632393	0.80915625
821	0.4191572153	0.8090625
822	0.4191571112	0.80909375
823	0.419156838	0.809125
824	0.4191567443	0.809125
825	0.4190810509	0.80921875
826	0.4190807335	0.80921875
827	0.4190804034	0.80921875
828	0.419080363	0.80921875
829	0.4190530291	0.809125
830	0.4190527397	0.809125
831	0.4190495017	0.80915625
832	0.4190486005	0.80915625
833	0.4190483641	0.80915625
834	0.4190472494	0.8091875
835	0.4190418169	0.8091875
836	0.4190417588	0.8091875
837	0.419041753	0.8091875
838	0.4189759454	0.80934375
839	0.4189749665	0.80934375
840	0.4189317692	0.8095
841	0.4189316846	0.8095
842	0.4189311696	0.8094375
843	0.4188812213	0.8095625
844	0.418872982	0.809625
845	0.4188698983	0.8095
846	0.418867472	0.80959375
847	0.4188629231	0.8095625
848	0.4188514661	0.8095625
849	0.4188510864	0.8095625
850	0.4187953884	0.80959375
851	0.4187951959	0.8095625
852	0.418795186	0.8095625
853	0.4187344579	0.80978125
854	0.4187313495	0.8096875
855	0.418726796	0.809625
856	0.4187265398	0.809625
857	0.4187253372	0.809625
858	0.4187104556	0.80975
859	0.4187103796	0.80975
860	0.4186632339	0.80978125
861	0.4186629852	0.80978125
862	0.418662387	0.80978125
863	0.4186623365	0.80975
864	0.4186621117	0.80978125
865	0.418660906	0.80978125
866	0.418660854	0.80978125
867	0.4186605766	0.80978125
868	0.4185937989	0.80978125
869	0.418593214	0.80990625
870	0.4185925166	0.80984375
871	0.4185923082	0.80984375
872	0.418592264	0.809875
873	0.4185856617	0.809875
874	0.4185852656	0.80990625
875	0.4185811995	0.80990625
876	0.4185808202	0.80990625
877	0.4185806402	0.80984375
878	0.4185588681	0.80984375
879	0.4185577717	0.80990625
880	0.4185577546	0.80990625
881	0.4185577064	0.80990625
882	0.4185073317	0.810125
883	0.4185072605	0.81015625
884	0.4184714829	0.81009375
885	0.4184712371	0.810125
886	0.418470591	0.81009375
887	0.4184599814	0.81015625
888	0.4184586941	0.81021875
889	0.4184586941	0.81021875
890	0.418456839	0.810125
891	0.4184405267	0.810125
892	0.4184404643	0.810125
893	0.4184401748	0.81009375
894	0.4184400805	0.810125
895	0.4184400805	0.810125
896	0.4184398799	0.810125
897	0.418435821	0.81009375
898	0.4184356646	0.8100625
899	0.4183994328	0.81015625
900	0.4183994017	0.81015625
901	0.4183073644	0.8103125
902	0.4183016975	0.81034375
903	0.4182989612	0.81028125
904	0.4182938875	0.8103125
905	0.4182896444	0.8103125
906	0.4182895622	0.8103125
907	0.4182864232	0.810375
908	0.4182861511	0.810375
909	0.4182855732	0.81040625
910	0.4182817491	0.810375
911	0.4182805331	0.81040625
912	0.4182804394	0.81040625
913	0.4182440322	0.810375
914	0.4181879927	0.81034375
915	0.4181776962	0.81034375
916	0.4181769781	0.8103125
917	0.418176734	0.8103125
918	0.4181746873	0.81034375
919	0.4181742979	0.810375
920	0.4181408688	0.81040625
921	0.4181408686	0.81040625
922	0.4181352351	0.81046875
923	0.4181351902	0.81046875
924	0.4181178356	0.81046875
925	0.418117615	0.81053125
926	0.4181175749	0.81053125
927	0.4181112921	0.8105
928	0.4181110535	0.81053125
929	0.4179920831	0.81021875
930	0.4179784986	0.81028125
931	0.4179780541	0.81034375
932	0.4178262454	0.8105
933	0.417822091	0.8105
934	0.417822091	0.8105
935	0.417821392	0.8105
936	0.4178209678	0.8105
937	0.4178208101	0.8105
938	0.4178207299	0.8105
939	0.4178207139	0.81046875
940	0.4178204809	0.81046875
941	0.4178177109	0.8105
942	0.4178175858	0.81046875
943	0.4178173165	0.8105
944	0.4178172886	0.81046875
945	0.4178157223	0.8104375
946	0.4178157047	0.8104375
947	0.4178154902	0.8104375
948	0.4178083679	0.81046875
949	0.4178082104	0.81046875
950	0.4178080096	0.8105
951	0.4177818896	0.81053125
952	0.4177808013	0.810625
953	0.4177761399	0.810625
954	0.4177756866	0.8105625
955	0.4177752825	0.8105625
