iter	Logloss	Accuracy
76	0.0475350558	0.9803385417
77	0.04744662529	0.98046875
78	0.04733838853	0.98046875
79	0.04720566105	0.98046875
80	0.04711603474	0.9805989583
81	0.04709556429	0.9805989583
82	0.0469152603	0.9807291667
83	0.04688710444	0.9807291667
84	0.04685770458	0.9807291667
85	0.04677768014	0.9807291667
86	0.04663984573	0.9807291667
87	0.04651808927	0.9807291667
88	0.04648683252	0.980859375
89	0.04638578544	0.9809895833
90	0.04635955027	0.9809895833
91	0.04613661696	0.980859375
92	0.04607664447	0.9809895833
93	0.04601248755	0.9809895833
94	0.04597317567	0.9809895833
95	0.04595443139	0.980859375
96	0.04583189305	0.9809895833
97	0.04558684138	0.98125
98	0.04538435339	0.9815104167
99	0.04531791494	0.9815104167
100	0.04525483646	0.9815104167
101	0.04523345121	0.9815104167
102	0.04510337111	0.9815104167
103	0.04503028499	0.9817708333
104	0.04495785712	0.9817708333
105	0.04488312162	0.9817708333
106	0.0447045217	0.9817708333
107	0.04462760042	0.9817708333
108	0.04459705015	0.9817708333
109	0.04451727124	0.9819010417
110	0.04448083831	0.9817708333
111	0.04447359387	0.9817708333
112	0.04438962327	0.9817708333
113	0.0443147241	0.9819010417
114	0.0442782216	0.9819010417
115	0.04410921589	0.98203125
116	0.0440762508	0.98203125
117	0.04401717124	0.9821614583
118	0.04398177475	0.9822916667
119	0.04393916205	0.9822916667
120	0.0437816547	0.9821614583
121	0.04370506442	0.9821614583
122	0.04361088055	0.9822916667
123	0.04358947508	0.9822916667
124	0.04356745635	0.9822916667
125	0.0435321427	0.982421875
126	0.04350579094	0.982421875
127	0.04340715292	0.9825520833
128	0.04329479911	0.9825520833
129	0.04325198959	0.9825520833
130	0.04323352414	0.982421875
131	0.04322936687	0.982421875
132	0.04319158879	0.982421875
133	0.04317124202	0.982421875
134	0.0431101976	0.982421875
135	0.04307401778	0.982421875
136	0.04294945513	0.982421875
137	0.04283958957	0.9826822917
138	0.04269784603	0.9828125
139	0.04264448387	0.9828125
140	0.04240465276	0.9825520833
141	0.04238798662	0.9825520833
142	0.0423107472	0.9825520833
143	0.04223639854	0.982421875
144	0.04220073735	0.9822916667
145	0.04217207157	0.9822916667
146	0.04207473567	0.982421875
147	0.04207174035	0.982421875
148	0.04200638974	0.9825520833
149	0.04191236968	0.9825520833
150	0.04177235922	0.9829427083
151	0.04172248878	0.9828125
152	0.04164208973	0.9828125
153	0.04160448056	0.9830729167
154	0.04153829906	0.9830729167
155	0.04146434053	0.9829427083
156	0.04145295885	0.9829427083
157	0.04139312193	0.9829427083
158	0.04137542959	0.9829427083
159	0.04127426203	0.9829427083
160	0.04115751415	0.9829427083
161	0.04110498911	0.9829427083
162	0.04106908441	0.9829427083
163	0.04095870937	0.9830729167
164	0.04092343655	0.983203125
165	0.04083203027	0.983203125
166	0.04071781479	0.9834635417
167	0.04068336832	0.9833333333
168	0.04053028714	0.9833333333
169	0.04042005225	0.9834635417
170	0.04033814916	0.98359375
171	0.04027577106	0.9838541667
172	0.0402724797	0.9838541667
173	0.04017909785	0.9838541667
174	0.04017114646	0.9838541667
175	0.040055659	0.984375
176	0.03999692856	0.9841145833
177	0.03993125	0.9842447917
178	0.03992024381	0.9842447917
179	0.03983117533	0.9842447917
180	0.03980770003	0.9842447917
181	0.03980631063	0.9842447917
182	0.03968910504	0.9842447917
183	0.03957655938	0.9842447917
184	0.03952289129	0.9845052083
185	0.03941688859	0.984765625
186	0.03933873609	0.9848958333
187	0.03926941739	0.984765625
188	0.03924379968	0.984765625
189	0.03921247876	0.984765625
190	0.03913734034	0.984765625
191	0.03912205522	0.984765625
192	0.03908516066	0.984765625
193	0.03894205646	0.984765625
194	0.03887360911	0.984765625
195	0.03879959411	0.984765625
196	0.03865977501	0.984765625
197	0.0386297358	0.984765625
198	0.03859193558	0.984765625
199	0.0385819033	0.984765625
200	0.0385817956	0.984765625
201	0.03855273196	0.984765625
202	0.03848334596	0.984765625
203	0.03846689648	0.984765625
204	0.03834623107	0.984765625
205	0.03830766317	0.984765625
206	0.03821619648	0.984765625
207	0.03814480072	0.984765625
208	0.03808009127	0.9850260417
209	0.03804885234	0.9850260417
210	0.0378933834	0.98515625
211	0.03784837758	0.98515625
212	0.03771482824	0.9854166667
213	0.0376396072	0.9852864583
214	0.03761610897	0.98515625
215	0.03759136716	0.98515625
216	0.03756296048	0.98515625
217	0.03755525164	0.98515625
218	0.0375436784	0.9852864583
219	0.03751449332	0.9852864583
220	0.03738799743	0.9852864583
221	0.03738230161	0.9852864583
222	0.03731265147	0.9852864583
223	0.03728252969	0.9852864583
224	0.03724127138	0.98515625
225	0.03709000017	0.985546875
226	0.03684547195	0.9854166667
227	0.03671232056	0.985546875
228	0.03659521962	0.985546875
229	0.03652599105	0.9856770833
230	0.03649188936	0.9856770833
231	0.03639752006	0.985546875
232	0.03635778192	0.985546875
233	0.03628588597	0.985546875
234	0.03613912726	0.985546875
235	0.03611401874	0.985546875
236	0.03592966218	0.9856770833
237	0.03591278633	0.9856770833
238	0.03577935109	0.9856770833
239	0.03574814525	0.9856770833
240	0.03569322204	0.9856770833
241	0.03567357676	0.9856770833
242	0.03561076574	0.9856770833
243	0.0355832211	0.9856770833
244	0.03542396792	0.9856770833
245	0.0353253672	0.9856770833
246	0.03527047308	0.9856770833
247	0.03520153499	0.9856770833
248	0.03508100258	0.9856770833
249	0.03499746591	0.9856770833
250	0.03494861371	0.9856770833
251	0.03490097306	0.9858072917
252	0.03486406524	0.9858072917
253	0.03484501329	0.9859375
254	0.03480729486	0.9858072917
255	0.0347879011	0.9859375
256	0.03465381688	0.9858072917
257	0.0346450821	0.9858072917
258	0.0346341213	0.9859375
259	0.03460357032	0.9859375
260	0.03458699575	0.9858072917
261	0.03449991264	0.9859375
262	0.03445551762	0.9860677083
263	0.0344466401	0.9859375
264	0.03443733811	0.9859375
265	0.03440461776	0.9861979167
266	0.03439372149	0.9861979167
267	0.03438111446	0.9860677083
268	0.03433010387	0.986328125
269	0.03428800766	0.986328125
270	0.03422760034	0.986328125
271	0.0342078068	0.986328125
272	0.03420005335	0.986328125
273	0.03418180856	0.9864583333
274	0.03416996765	0.9864583333
275	0.03415678145	0.986328125
276	0.03411189967	0.986328125
277	0.0340710514	0.986328125
278	0.03407078971	0.986328125
279	0.03403170349	0.9861979167
280	0.03399972057	0.986328125
281	0.03394118479	0.9861979167
282	0.033940079	0.9861979167
283	0.0339353964	0.9860677083
284	0.0339176715	0.9861979167
285	0.03390865081	0.9860677083
286	0.03389903358	0.9860677083
287	0.033828788	0.9860677083
288	0.0337498417	0.9860677083
289	0.03357085396	0.986328125
290	0.03354658609	0.986328125
291	0.03350044596	0.9864583333
292	0.03342549539	0.9865885417
293	0.0333493836	0.9865885417
294	0.03333101917	0.9865885417
295	0.03330426538	0.98671875
296	0.03328731127	0.9868489583
297	0.03321454476	0.9868489583
298	0.0332071367	0.9868489583
299	0.03315950145	0.98671875
300	0.03305709175	0.9868489583
301	0.03305658229	0.9868489583
302	0.03298390177	0.9868489583
303	0.03288522532	0.9868489583
304	0.03287822929	0.9869791667
305	0.03282701667	0.9868489583
306	0.03271884278	0.98671875
307	0.03258420471	0.98671875
308	0.03256767419	0.98671875
309	0.03254470761	0.98671875
310	0.03254189498	0.98671875
311	0.03251511489	0.98671875
312	0.03248086553	0.98671875
313	0.03246763889	0.98671875
314	0.03242788234	0.9868489583
315	0.03241488695	0.9868489583
316	0.03233399569	0.9868489583
317	0.03230713237	0.9868489583
318	0.0322944454	0.9868489583
319	0.03226068393	0.98671875
320	0.03225978009	0.98671875
321	0.03224847136	0.98671875
322	0.03221144864	0.98671875
323	0.03221100724	0.98671875
324	0.03218676284	0.98671875
325	0.03217144848	0.98671875
326	0.03216114784	0.9868489583
327	0.03207968797	0.9868489583
328	0.03202995567	0.98671875
329	0.03199188742	0.98671875
330	0.03197945896	0.9868489583
331	0.03191282848	0.9868489583
332	0.03191075114	0.9868489583
333	0.03190834253	0.9868489583
334	0.0319039602	0.9868489583
335	0.03180178809	0.9868489583
336	0.03177108488	0.9869791667
337	0.03176570493	0.9868489583
338	0.03174216082	0.9869791667
339	0.03167163246	0.9869791667
340	0.03157633492	0.9872395833
341	0.03149304385	0.9872395833
342	0.03148080233	0.9872395833
343	0.03147514051	0.9872395833
344	0.03144039506	0.9872395833
345	0.0314027808	0.9873697917
346	0.03139505739	0.9873697917
347	0.03138431927	0.9873697917
348	0.03137974334	0.9876302083
349	0.03137466386	0.9876302083
350	0.03136356333	0.9876302083
351	0.03136267439	0.9875
352	0.03133613269	0.9876302083
353	0.03132948438	0.9876302083
354	0.0313225456	0.9876302083
355	0.03121890909	0.9876302083
356	0.03121197208	0.9876302083
357	0.03120048054	0.9876302083
358	0.03117175453	0.9877604167
359	0.0311560456	0.9875
360	0.03114380776	0.9875
361	0.03114085794	0.9875
362	0.03112642236	0.9875
363	0.03107951661	0.9876302083
364	0.03107139548	0.9876302083
365	0.03103703766	0.9876302083
366	0.03097937351	0.9875
367	0.03096893022	0.9876302083
368	0.03092738101	0.9876302083
369	0.0309061614	0.9876302083
370	0.03086290354	0.9876302083
371	0.03082296411	0.9877604167
372	0.03081894413	0.9877604167
373	0.03080651661	0.9877604167
374	0.03074531382	0.987890625
375	0.03073079938	0.987890625
376	0.03071680744	0.9877604167
377	0.03069212594	0.9877604167
378	0.03067311121	0.9877604167
379	0.03060928555	0.9877604167
380	0.03060864851	0.9877604167
381	0.03060725319	0.987890625
382	0.03053789282	0.9880208333
383	0.03043383714	0.9880208333
384	0.03041823703	0.9880208333
385	0.03041721021	0.9880208333
386	0.03038343104	0.9881510417
387	0.03034039278	0.987890625
388	0.03033516494	0.987890625
389	0.03031345329	0.9880208333
390	0.03028211644	0.9880208333
391	0.03027796452	0.9880208333
392	0.03023556722	0.9880208333
393	0.03020358119	0.987890625
394	0.03015747818	0.9880208333
395	0.03014602023	0.987890625
396	0.0301057741	0.987890625
397	0.03010165326	0.9880208333
398	0.03010014623	0.987890625
399	0.03009201242	0.9880208333
400	0.03007485199	0.9880208333
401	0.03007257671	0.9880208333
402	0.02996118167	0.9880208333
403	0.02995840216	0.9880208333
404	0.02995744807	0.987890625
405	0.02989747722	0.987890625
406	0.02989591113	0.987890625
407	0.02988777007	0.987890625
408	0.02988723175	0.987890625
409	0.02988627667	0.987890625
410	0.02987051374	0.987890625
411	0.02986342692	0.987890625
412	0.02986023989	0.9880208333
413	0.02983343704	0.9881510417
414	0.02976891602	0.987890625
415	0.02971702475	0.9880208333
416	0.02971410633	0.9880208333
417	0.02964196551	0.9880208333
418	0.02964096176	0.9880208333
419	0.029635105	0.9880208333
420	0.02963476962	0.9880208333
421	0.02960570726	0.9881510417
422	0.02960056465	0.9881510417
423	0.02959858221	0.9881510417
424	0.02956719356	0.9881510417
425	0.02946928196	0.98828125
426	0.02946592232	0.98828125
427	0.0294498262	0.98828125
428	0.02937861599	0.9885416667
429	0.02937757313	0.9885416667
430	0.02936167154	0.988671875
431	0.02935475661	0.988671875
432	0.02935350299	0.988671875
433	0.0292672553	0.9884114583
434	0.0292422983	0.9884114583
435	0.02915496574	0.9885416667
436	0.0291497347	0.9885416667
437	0.02911597361	0.988671875
438	0.0290694825	0.9889322917
439	0.02904318352	0.9889322917
440	0.02902864883	0.9888020833
441	0.02902069568	0.9888020833
442	0.02899651371	0.9888020833
443	0.02891149393	0.9889322917
444	0.02887506216	0.9888020833
445	0.02885678009	0.9889322917
446	0.02885075146	0.9889322917
447	0.0288331423	0.9888020833
448	0.02877355599	0.9889322917
449	0.02870735084	0.9890625
450	0.02870696982	0.9890625
451	0.02870482161	0.9890625
452	0.0286781827	0.9890625
453	0.02863707963	0.9891927083
454	0.02862925296	0.9890625
455	0.02861705222	0.9890625
456	0.02859462196	0.9890625
457	0.02859008712	0.9891927083
458	0.02858099801	0.9891927083
459	0.02850085453	0.9891927083
460	0.02848968277	0.9891927083
461	0.0284508297	0.989453125
462	0.02842684606	0.989453125
463	0.02842593124	0.989453125
464	0.02840123526	0.989453125
465	0.02839032327	0.989453125
466	0.02838419965	0.9893229167
467	0.02836928926	0.9893229167
468	0.02834364051	0.9893229167
469	0.02829311753	0.9893229167
470	0.02829265524	0.9893229167
471	0.02828282661	0.9893229167
472	0.02828162061	0.9893229167
473	0.02827727509	0.9893229167
474	0.02818026173	0.989453125
475	0.02814821302	0.9895833333
476	0.02814628143	0.9895833333
477	0.02803591399	0.9893229167
478	0.02799507195	0.9893229167
479	0.02796482312	0.9893229167
480	0.02796358926	0.9891927083
481	0.02795504895	0.9891927083
482	0.02794681446	0.9891927083
483	0.02793502872	0.9891927083
484	0.0279335519	0.9891927083
485	0.0278606424	0.9895833333
486	0.02784989638	0.9895833333
487	0.02784243201	0.9895833333
488	0.0278415221	0.9895833333
489	0.02784102733	0.9895833333
490	0.02783978827	0.9895833333
491	0.027822469	0.9895833333
492	0.02782229334	0.9895833333
493	0.02778225249	0.989453125
494	0.02774788684	0.9897135417
495	0.02773696997	0.9897135417
496	0.02770454613	0.9897135417
497	0.02769790815	0.9895833333
498	0.02769643236	0.9895833333
499	0.02767318911	0.9895833333
500	0.02766947864	0.9895833333
501	0.02765921291	0.9895833333
502	0.02764037572	0.9895833333
503	0.02756650223	0.9897135417
504	0.02756352114	0.9897135417
505	0.0275224921	0.98984375
506	0.02750971594	0.98984375
507	0.02748815025	0.9897135417
508	0.02748272721	0.9897135417
509	0.02735001708	0.9897135417
510	0.02734978316	0.9897135417
511	0.02734673503	0.9897135417
512	0.02725784699	0.9897135417
513	0.02725566837	0.9897135417
514	0.02724970613	0.9897135417
515	0.02720327472	0.9897135417
516	0.02720105421	0.9897135417
517	0.02720015518	0.9897135417
518	0.0270798969	0.98984375
519	0.02701036678	0.9897135417
520	0.02696802543	0.9897135417
521	0.02694939359	0.9897135417
522	0.02690496274	0.9895833333
523	0.02689910892	0.9895833333
524	0.02685426016	0.98984375
525	0.02685362943	0.98984375
526	0.02685340058	0.98984375
527	0.02685082405	0.98984375
528	0.02682546189	0.98984375
529	0.02681617537	0.98984375
530	0.02680243486	0.98984375
531	0.02669213002	0.98984375
532	0.02669184319	0.9899739583
533	0.02669138342	0.9899739583
534	0.0266908204	0.9899739583
535	0.02658700333	0.9901041667
536	0.02658349633	0.9901041667
537	0.02658322989	0.9901041667
538	0.02656700119	0.9901041667
539	0.02656633888	0.9901041667
540	0.02656541887	0.9901041667
541	0.02656266576	0.9901041667
542	0.02645912061	0.9901041667
543	0.0264369847	0.9901041667
544	0.02643418595	0.9901041667
545	0.02642500864	0.9901041667
546	0.02640165579	0.990234375
547	0.02639972575	0.990234375
548	0.02638913481	0.990234375
549	0.02634372557	0.990234375
550	0.02631956464	0.9901041667
551	0.0263181102	0.9901041667
552	0.02628823706	0.9901041667
553	0.02609450773	0.9901041667
554	0.02609130681	0.9901041667
555	0.02606923292	0.990234375
556	0.02606923292	0.990234375
557	0.02601168334	0.9904947917
558	0.02600601515	0.9904947917
559	0.02599777488	0.9904947917
560	0.02599362	0.9904947917
561	0.02599145465	0.9904947917
562	0.02599026434	0.9904947917
563	0.02598072617	0.9904947917
564	0.02595951931	0.9904947917
565	0.0259565454	0.9904947917
566	0.02587191649	0.9903645833
567	0.02585839068	0.9904947917
568	0.02583774551	0.990625
569	0.0258155503	0.9904947917
570	0.0258114177	0.9904947917
571	0.02580957583	0.9904947917
572	0.02580216106	0.9904947917
573	0.02580189292	0.9904947917
574	0.02579957139	0.9904947917
575	0.02575651287	0.9904947917
576	0.02574615081	0.9904947917
577	0.02574296993	0.9904947917
578	0.02573677884	0.9904947917
579	0.02572256213	0.9904947917
580	0.02571929565	0.9904947917
581	0.02571627446	0.9903645833
582	0.02567834847	0.9904947917
583	0.02566394946	0.9904947917
584	0.02564033013	0.9904947917
585	0.02556948289	0.9904947917
586	0.02555875117	0.990625
587	0.02555516203	0.9904947917
588	0.0255033786	0.990625
589	0.02545294394	0.9904947917
590	0.02544268341	0.9904947917
591	0.02544253414	0.9904947917
592	0.0254331382	0.9904947917
593	0.02539669484	0.9904947917
594	0.02537471006	0.9904947917
595	0.02535085792	0.9904947917
596	0.02534310189	0.9904947917
597	0.02532704587	0.9904947917
598	0.02532263224	0.9904947917
599	0.02531556846	0.9904947917
600	0.02521497786	0.9907552083
601	0.02514075474	0.9907552083
602	0.02510138366	0.9908854167
603	0.02509728726	0.9908854167
604	0.02508978286	0.9908854167
605	0.02508694398	0.9908854167
606	0.02507772153	0.9908854167
607	0.02506814224	0.991015625
608	0.02503263788	0.9911458333
609	0.02503031098	0.9911458333
610	0.02501313044	0.9911458333
611	0.02497711509	0.9912760417
612	0.02492111115	0.99140625
613	0.02491627471	0.99140625
614	0.02489422272	0.99140625
615	0.02489286999	0.99140625
616	0.02486408492	0.9912760417
617	0.02485680696	0.9912760417
618	0.02485671231	0.9912760417
619	0.02482277421	0.99140625
620	0.02479659643	0.99140625
621	0.02479329993	0.9912760417
622	0.02472869081	0.9915364583
623	0.02469821399	0.9916666667
624	0.02469574144	0.9916666667
625	0.02469474744	0.9916666667
626	0.02469262443	0.9916666667
627	0.02468557026	0.9916666667
628	0.0246593482	0.9916666667
629	0.02456936598	0.991796875
630	0.02452417419	0.991796875
631	0.02451601855	0.991796875
632	0.02450959828	0.991796875
633	0.02450602175	0.991796875
634	0.02449967544	0.991796875
635	0.02449135953	0.991796875
636	0.02448840547	0.991796875
637	0.02448200785	0.991796875
638	0.02447945573	0.991796875
639	0.02447902867	0.991796875
640	0.02447292413	0.991796875
641	0.02447169324	0.991796875
642	0.02445842481	0.991796875
643	0.02440980892	0.9919270833
644	0.02439338882	0.9919270833
645	0.02439273868	0.9919270833
646	0.02439147688	0.9919270833
647	0.02438779425	0.9919270833
648	0.0243558324	0.9920572917
649	0.02435139408	0.9920572917
650	0.0243505228	0.9920572917
651	0.02434838677	0.9920572917
652	0.02434760528	0.9920572917
653	0.02434399403	0.9920572917
654	0.02430813097	0.9919270833
655	0.02430789754	0.9919270833
656	0.02430765573	0.9919270833
657	0.02430284871	0.9919270833
658	0.02430260854	0.9919270833
659	0.02428782795	0.9919270833
660	0.02427959071	0.9919270833
661	0.02427479386	0.9920572917
662	0.02427464707	0.9920572917
663	0.02427012865	0.9921875
664	0.02424817481	0.9920572917
665	0.02423252534	0.9921875
666	0.02416063394	0.9920572917
667	0.02415699128	0.9920572917
668	0.02415689453	0.9920572917
669	0.02412681193	0.9921875
670	0.0241233037	0.9921875
671	0.02410592905	0.9923177083
672	0.02405736769	0.9923177083
673	0.02405270282	0.9924479167
674	0.02402014997	0.992578125
675	0.02401601303	0.992578125
676	0.0240087955	0.992578125
677	0.02400837161	0.992578125
678	0.02400684135	0.992578125
679	0.02395992727	0.9927083333
680	0.02395455545	0.9927083333
681	0.02394914675	0.9927083333
682	0.02391840553	0.9927083333
683	0.02389357259	0.9927083333
684	0.02385157065	0.9928385417
685	0.02385130516	0.9928385417
686	0.0238511691	0.9928385417
687	0.02383800259	0.9928385417
688	0.02383678815	0.9928385417
689	0.02382731989	0.9927083333
690	0.02373843235	0.992578125
691	0.02372680026	0.992578125
692	0.02372668909	0.992578125
693	0.02372366814	0.992578125
694	0.02371010668	0.992578125
695	0.02371002657	0.992578125
696	0.02370642521	0.992578125
697	0.02370504671	0.992578125
698	0.02366228248	0.9927083333
699	0.02365813856	0.9927083333
700	0.02362136042	0.9927083333
701	0.02362136042	0.9927083333
702	0.02360201862	0.9927083333
703	0.02359474303	0.9927083333
704	0.02359430251	0.9927083333
705	0.02357629575	0.9928385417
706	0.02355576711	0.9928385417
707	0.02354685348	0.9927083333
708	0.02349376353	0.9927083333
709	0.02347142101	0.9928385417
710	0.02347089924	0.9928385417
711	0.02346624055	0.9927083333
712	0.02346402662	0.9927083333
713	0.02346295098	0.9927083333
714	0.02346241948	0.9927083333
715	0.02341117572	0.9927083333
716	0.02336314115	0.9927083333
717	0.02335884037	0.9927083333
718	0.02335440385	0.9927083333
719	0.02334953666	0.99296875
720	0.02334851187	0.99296875
721	0.02334511347	0.99296875
722	0.02334507375	0.99296875
723	0.02333429537	0.99296875
724	0.02327278901	0.99296875
725	0.02327002325	0.99296875
726	0.02326719628	0.99296875
727	0.02324903834	0.99296875
728	0.02324345975	0.99296875
729	0.02322358434	0.99296875
730	0.02321766215	0.99296875
731	0.0232141325	0.99296875
732	0.02321012278	0.99296875
733	0.02319300816	0.99296875
734	0.02315772383	0.99296875
735	0.0231565592	0.99296875
736	0.0231500517	0.99296875
737	0.0231236228	0.99296875
738	0.02311985827	0.99296875
739	0.02310766199	0.99296875
740	0.02310759656	0.99296875
741	0.02310613872	0.99296875
742	0.02310607172	0.99296875
743	0.02310470321	0.99296875
744	0.02309539601	0.99296875
745	0.02308674192	0.9930989583
746	0.02308569964	0.9930989583
747	0.0230786237	0.9932291667
748	0.02307718652	0.9932291667
749	0.0230389212	0.9932291667
750	0.02303505095	0.9932291667
751	0.02303425071	0.9932291667
752	0.02302747426	0.9932291667
753	0.02302389449	0.9932291667
754	0.02299556306	0.9932291667
755	0.02292816225	0.9930989583
756	0.02292733312	0.9930989583
757	0.02291615473	0.9930989583
758	0.02291606773	0.9930989583
759	0.02290639653	0.9930989583
760	0.02290551752	0.9930989583
761	0.02284168655	0.9930989583
762	0.0228400375	0.9930989583
763	0.02283477583	0.9930989583
764	0.02282875379	0.9930989583
765	0.02282272572	0.9930989583
766	0.0228061917	0.9930989583
767	0.02279145348	0.9930989583
768	0.02272860432	0.9932291667
769	0.02272403127	0.9932291667
770	0.02270991959	0.9932291667
771	0.02270961069	0.9932291667
772	0.02270778472	0.9932291667
773	0.02270583577	0.9932291667
774	0.02269851456	0.9932291667
775	0.02269704299	0.9932291667
776	0.02269692639	0.9932291667
777	0.02267798535	0.9932291667
778	0.02267633909	0.993359375
779	0.02265067539	0.993359375
780	0.02264599174	0.993359375
781	0.02264138864	0.9934895833
782	0.02263201036	0.9934895833
783	0.02262856964	0.9934895833
784	0.02261201837	0.9934895833
785	0.02260905508	0.9934895833
786	0.02260535343	0.9934895833
787	0.02260406765	0.9934895833
788	0.02260101187	0.9934895833
789	0.02259534475	0.9934895833
790	0.02258588042	0.9934895833
791	0.02258568947	0.9934895833
792	0.0225818789	0.9934895833
793	0.02257231371	0.9934895833
794	0.0225498	0.9936197917
795	0.02252740887	0.9936197917
796	0.02252105505	0.9936197917
797	0.02248157299	0.9936197917
798	0.02248155534	0.9936197917
799	0.02247098166	0.9936197917
800	0.02245159113	0.9936197917
801	0.02245057744	0.9936197917
802	0.0223932379	0.993359375
803	0.02239091308	0.993359375
804	0.02234220949	0.9932291667
805	0.02225099687	0.993359375
806	0.0222508354	0.993359375
807	0.0222350516	0.993359375
808	0.02222986412	0.993359375
809	0.0221891776	0.993359375
810	0.02218858198	0.9932291667
811	0.022155614	0.993359375
812	0.02215096994	0.9932291667
813	0.02214895864	0.9932291667
814	0.02213342683	0.9934895833
815	0.02213315921	0.9934895833
816	0.0221266855	0.993359375
817	0.02212634768	0.993359375
818	0.02212111836	0.993359375
819	0.02209082508	0.993359375
820	0.02207748327	0.9934895833
821	0.02201631455	0.9936197917
822	0.02201517633	0.9936197917
823	0.02200700897	0.9936197917
824	0.02195755054	0.9934895833
825	0.02195588748	0.9934895833
826	0.02183719255	0.9936197917
827	0.02183651774	0.9936197917
828	0.02182953594	0.9936197917
829	0.02182930949	0.9936197917
830	0.0218284623	0.9936197917
831	0.02182474168	0.9936197917
832	0.02182473164	0.9936197917
833	0.02179076517	0.9936197917
834	0.02178674232	0.99375
835	0.02178670689	0.9936197917
836	0.02176128772	0.99375
837	0.02174416069	0.9938802083
838	0.02174172666	0.9938802083
839	0.02173769654	0.9938802083
840	0.02173301944	0.9938802083
841	0.02173258962	0.9938802083
842	0.02172259908	0.9938802083
843	0.02172028261	0.9938802083
844	0.0217181727	0.9938802083
845	0.02171791891	0.9938802083
846	0.02171570901	0.9938802083
847	0.02166079589	0.9938802083
848	0.02154561777	0.99375
849	0.02154234303	0.99375
850	0.02152771495	0.99375
851	0.02152673891	0.99375
852	0.02150340977	0.99375
853	0.02149649055	0.9938802083
854	0.02149228714	0.9938802083
855	0.02144815309	0.99375
856	0.02144308699	0.99375
857	0.02142778081	0.99375
858	0.02140666256	0.9936197917
859	0.02140640523	0.9936197917
860	0.02139730432	0.99375
861	0.02139725299	0.99375
862	0.0213969327	0.99375
863	0.02139571154	0.99375
864	0.02139523952	0.99375
865	0.02132396448	0.9938802083
866	0.02116750798	0.994140625
867	0.02115574348	0.994140625
868	0.02113870056	0.994140625
869	0.02112948568	0.994140625
870	0.02112851426	0.994140625
871	0.02112604969	0.994140625
872	0.02112593666	0.994140625
873	0.02111149486	0.994140625
874	0.02111107426	0.994140625
875	0.02111061824	0.994140625
876	0.02111052781	0.994140625
877	0.02111014521	0.994140625
878	0.02100794375	0.9942708333
879	0.02094709816	0.9942708333
880	0.02094143819	0.9942708333
881	0.0209396684	0.9942708333
882	0.02092365905	0.9944010417
883	0.02092329005	0.9944010417
884	0.0209231408	0.9944010417
885	0.02092296805	0.9944010417
886	0.02092012753	0.9944010417
887	0.02085702134	0.9942708333
888	0.02085370752	0.9942708333
889	0.02081823282	0.9942708333
890	0.02081620856	0.9942708333
891	0.02081619395	0.9942708333
892	0.0208030539	0.9942708333
893	0.0208024345	0.9942708333
