iter	Logloss	Accuracy
881	0.3847721208	0.8325643766
882	0.384764847	0.8325621801
883	0.384747756	0.832575359
884	0.3847276651	0.8325742608
885	0.3847159923	0.8325808503
886	0.3847008593	0.8326028152
887	0.3846855934	0.8326203872
888	0.3846761365	0.8326269767
889	0.3846612068	0.8326225837
890	0.3846509285	0.8326434504
891	0.3846378708	0.8326544329
892	0.3846204147	0.8326588259
893	0.3846156773	0.8326698084
894	0.3845993322	0.8327115418
895	0.3845925629	0.8327225243
896	0.3845776419	0.8326928716
897	0.384570315	0.8326807909
898	0.3845545234	0.8327137383
899	0.3845438112	0.8327126401
900	0.384533571	0.8327236225
901	0.3845210935	0.8327291138
902	0.3845101067	0.8327225243
903	0.3844916985	0.832725819
904	0.3844856343	0.8327378998
905	0.3844707633	0.832743391
906	0.3844598802	0.832752177
907	0.3844391299	0.8327422928
908	0.384424949	0.8327324085
909	0.3843823836	0.8327763385
910	0.3843728102	0.8327675525
911	0.3843597581	0.8327587665
912	0.3843443975	0.8327642577
913	0.3843270761	0.8328081877
914	0.3843155535	0.8327972052
915	0.3843016534	0.8328048929
916	0.3842880228	0.8328213666
917	0.3842755802	0.8328268579
918	0.3842647469	0.8328048929
919	0.3842565895	0.8328400369
920	0.3842455462	0.8328576088
921	0.3842283254	0.8328543141
922	0.3842189682	0.8328729843
923	0.3842105804	0.8328905563
924	0.3841970657	0.832893851
925	0.3841867656	0.8329059317
926	0.3841745494	0.8329169142
927	0.3841640122	0.832924602
928	0.38415201	0.8329487634
929	0.38414174	0.8329487634
930	0.3841348041	0.8329597459
931	0.3841223465	0.8329762196
932	0.3841099534	0.8329652372
933	0.3840963621	0.8329674336
934	0.3840796924	0.8329542547
935	0.384065158	0.8329487634
936	0.3840514233	0.8329729249
937	0.3840369786	0.8330069706
938	0.3840202112	0.833039918
939	0.3840087046	0.833048704
940	0.3839496151	0.8330827497
941	0.3839405989	0.8330728655
942	0.3839269102	0.8330860445
943	0.3839120405	0.8331058129
944	0.3838976177	0.8331530376
945	0.3838100255	0.8331640201
946	0.3837982729	0.8331739043
947	0.3837243789	0.8332057535
948	0.3837088902	0.8331914763
949	0.3836897746	0.8332145395
950	0.3836755964	0.8332222272
951	0.3836550888	0.8332496834
952	0.3836315047	0.8332101465
953	0.3836168471	0.8332277185
954	0.3836098555	0.8332430939
955	0.3836024148	0.8332441922
956	0.3835937428	0.8332365045
957	0.383583167	0.8332376027
958	0.3835639517	0.8332222272
959	0.3835501629	0.8332496834
960	0.3835388768	0.8332617642
961	0.3835275672	0.8332650589
962	0.3835152132	0.8332705501
963	0.3835106536	0.8332683536
964	0.3834989877	0.8332892204
965	0.3834881252	0.8333133818
966	0.3834748388	0.8333331503
967	0.3834581352	0.8333287573
968	0.3834420509	0.8333419363
969	0.3834331755	0.8333485258
970	0.3834206083	0.8333858662
971	0.3834078665	0.8333814732
972	0.3833910351	0.8334078312
973	0.3833736532	0.8334100277
974	0.3833500509	0.8334308944
975	0.383339174	0.8334254031
976	0.3833247736	0.8334583506
977	0.3833081751	0.8334451716
978	0.3832939457	0.8334341891
979	0.3832863924	0.8334594488
980	0.3832171375	0.8334726278
981	0.3831966903	0.833491298
982	0.3831821959	0.8335121647
983	0.3831642665	0.8335198525
984	0.3831488622	0.833539621
985	0.3831223086	0.8335714701
986	0.3831055925	0.8335791579
987	0.3830924729	0.8335670772
988	0.3830747755	0.8335637824
989	0.38305899	0.8335604877
990	0.3830491208	0.8335901404
991	0.3830343207	0.8335813544
992	0.3830213331	0.8335934351
993	0.3830063698	0.8336033193
994	0.3829925678	0.8336208913
995	0.3829766835	0.8336121053
996	0.3829580096	0.8336022211
997	0.3829448128	0.8336406598
998	0.3829318596	0.8336494458
999	0.382917507	0.8336516423
